"Gene","log2FC","rank","in_gene_set","background_pvalue","background_p.adjust"
"TRIM77",-0.0159503227412089,11701,FALSE,0.0733940386248962,0.961953958507263
"TRMT10B",-0.0159657981410093,11702,FALSE,0.760544822260802,0.988070096138049
"KCNC2",-0.0159806949727572,11703,FALSE,0.939577177589825,0.996725389280917
"CDHR5",-0.0159863182921419,11704,FALSE,0.852698780587767,0.993371139928155
"RSPH10B2",-0.015988460825241,11705,FALSE,0.136140907364952,0.961953958507263
"ACSM2B",-0.0160108604129932,11706,FALSE,0.704324173567229,0.984387797569624
"ALG14",-0.0160385326769843,11707,FALSE,0.709143848325845,0.985563244634786
"OR5B12",-0.0160397769710237,11708,FALSE,0.266448376161249,0.961953958507263
"OCM2",-0.0160430399870642,11709,FALSE,0.281839733288678,0.961953958507263
"PAIP2",-0.0160493464029177,11710,FALSE,0.805809720289181,0.988741473863441
"FOXR1",-0.0160510974716446,11711,FALSE,0.37896137935257,0.961953958507263
"SPATA31D1",-0.0160562696107349,11712,FALSE,0.00137541199205181,0.253867710411745
"EXOSC10",-0.0160565082882838,11713,FALSE,0.779693161190222,0.988741473863441
"NPIPB9",-0.0160657615580037,11714,FALSE,0.240420851126359,0.961953958507263
"CELA3A",-0.016067230693935,11715,FALSE,0.455018541282655,0.962613387123402
"KRTAP10-8",-0.0160711864396878,11716,FALSE,0.00519292405556995,0.521375281689174
"GIMAP7",-0.0160803086389576,11717,FALSE,0.898398581425486,0.996295722011697
"KRTAP21-2",-0.0160927301079374,11718,FALSE,0.422325317851091,0.962613387123402
"IL17A",-0.01610266937085,11719,FALSE,0.403592900996017,0.962613387123402
"KRTAP12-2",-0.0161307208355155,11720,FALSE,0.116283183655235,0.961953958507263
"COX7A2",-0.0161403224555601,11721,FALSE,0.869953502316999,0.995033822473618
"MAGEB16",-0.0161405651900224,11722,FALSE,0.0653406534521878,0.961953958507263
"NPHP1",-0.0161491095869392,11723,FALSE,0.682632866715886,0.98263152052947
"TRO",-0.0161519702205427,11724,FALSE,0.801672969115009,0.988741473863441
"RGPD3",-0.0161639159925283,11725,FALSE,0.665589365150755,0.981929873817129
"OR1D2",-0.0161711905760346,11726,FALSE,0.078991611487709,0.961953958507263
"LPAR4",-0.016193795581401,11727,FALSE,0.423644239264798,0.962613387123402
"FGF5",-0.0162039905174226,11728,FALSE,0.139505078937508,0.961953958507263
"ZC3H10",-0.0162072713669803,11729,FALSE,0.615395488061512,0.975717644309519
"EPHA8",-0.0162087991068253,11730,FALSE,0.695137758413899,0.98263152052947
"PRPS1L1",-0.016213470351279,11731,FALSE,0.248320505998383,0.961953958507263
"STX19",-0.0162143117408258,11732,FALSE,0.890074628468998,0.995443154842405
"OR8S1",-0.0162198867030399,11733,FALSE,0.194949639618565,0.961953958507263
"OR2T27",-0.0162226705382503,11734,FALSE,0.181555727240242,0.961953958507263
"ZNF679",-0.0162269782511015,11735,FALSE,0.160853516476265,0.961953958507263
"OR1L4",-0.0162317188850606,11736,FALSE,0.408103741799092,0.962613387123402
"LRRC74A",-0.0162433997657457,11737,FALSE,0.437323686800567,0.962613387123402
"SWT1",-0.0162508244807589,11738,FALSE,0.790389009516041,0.988741473863441
"HSD17B8",-0.0162524938436381,11739,FALSE,0.86093958433184,0.993371139928155
"PBXIP1",-0.0162545991683407,11740,FALSE,0.83140087671399,0.993371139928155
"CHDH",-0.016262588991482,11741,FALSE,0.874015105194276,0.995379202197669
"BRCC3",-0.0162701004852908,11742,FALSE,0.80898687810839,0.988741473863441
"OR4K5",-0.0162824482661933,11743,FALSE,0.0280816516393058,0.870745496251231
"MTERF3",-0.0162881576432468,11744,FALSE,0.8317673781632,0.993371139928155
"OR4K1",-0.0162981053043673,11745,FALSE,0.198673525048907,0.961953958507263
"IFNLR1",-0.0162999552721443,11746,FALSE,0.831637186034245,0.993371139928155
"SNX8",-0.0163019059552982,11747,FALSE,0.765059923055986,0.988070096138049
"CPNE6",-0.0163152716815462,11748,FALSE,0.771465804989102,0.988741473863441
"OR6T1",-0.0163160546658758,11749,FALSE,0.318217410559318,0.961953958507263
"GAL3ST2",-0.0163235572076743,11750,FALSE,0.788071019883358,0.988741473863441
"ITGAE",-0.0163325739400193,11751,FALSE,0.795587044037338,0.988741473863441
"LRRC8D",-0.0163462366198499,11752,FALSE,0.807295155925374,0.988741473863441
"SETDB2",-0.0163464696313889,11753,FALSE,0.778033246284674,0.988741473863441
"UGT1A5",-0.0163468457604406,11754,FALSE,0.314267063706383,0.961953958507263
"DKK2",-0.0163471012704127,11755,FALSE,0.834329751048054,0.993371139928155
"SLC17A2",-0.0163478949872227,11756,FALSE,0.552698181577264,0.972817794316773
"ATP13A4",-0.0163485741259457,11757,FALSE,0.426962086851721,0.962613387123402
"SIGLEC8",-0.0163529584315697,11758,FALSE,0.788887226002115,0.988741473863441
"GABRG2",-0.0163530400930409,11759,FALSE,0.282255746256326,0.961953958507263
"ZNF773",-0.0163544914820265,11760,FALSE,0.577972223136297,0.974889403904491
"MT-CYB",-0.0163668843180993,11761,FALSE,0.921294245896763,0.996517132071385
"TAF1C",-0.0163883320561578,11762,FALSE,0.848964891289195,0.993371139928155
"SH2D4B",-0.0163904231779383,11763,FALSE,0.346153355206175,0.961953958507263
"OR10G8",-0.0163935844025224,11764,FALSE,0.0238510063769675,0.843403251480126
"GLS2",-0.0163981064872364,11765,FALSE,0.585877165359661,0.974889403904491
"MND1",-0.0164206488080859,11766,FALSE,0.59989282489487,0.974889403904491
"ZNF433",-0.0164315468303009,11767,FALSE,0.731980170011644,0.986318354041964
"OR6M1",-0.0164320136051537,11768,FALSE,0.0892268556277778,0.961953958507263
"MROH2B",-0.0164364301196189,11769,FALSE,0.216045455197286,0.961953958507263
"C1QTNF3",-0.016440954097223,11770,FALSE,0.920368392291425,0.99644262950454
"DHRS7B",-0.0164652835272401,11771,FALSE,0.819194514055102,0.99215631968102
"CHIA",-0.0164656907848432,11772,FALSE,0.0258327174978519,0.845493436023088
"U2AF1L5",-0.0164739778170996,11773,FALSE,0.623880986110422,0.978425777047414
"CHRNB3",-0.0164853980964532,11774,FALSE,0.251133667589411,0.961953958507263
"ZKSCAN2",-0.0164936280290382,11775,FALSE,0.688292944316954,0.98263152052947
"LCE2A",-0.0164938023843821,11776,FALSE,0.206404286834548,0.961953958507263
"MGST3",-0.0164958370703512,11777,FALSE,0.858497162566309,0.993371139928155
"PPRC1",-0.0164981500753019,11778,FALSE,0.796219124583257,0.988741473863441
"GPR61",-0.0165013713521892,11779,FALSE,0.281409171829268,0.961953958507263
"AFM",-0.0165177429760131,11780,FALSE,0.723230007716178,0.98595061929778
"AGRP",-0.0165205974704009,11781,FALSE,0.626107675156614,0.978425777047414
"HPCAL4",-0.0165235080575787,11782,FALSE,0.473246706476689,0.962613387123402
"SLC25A53",-0.0165315334074523,11783,FALSE,0.504385258726103,0.965425622265064
"OR6Q1",-0.0165435741257939,11784,FALSE,0.170512567178476,0.961953958507263
"SIGLEC12",-0.0165457907204206,11785,FALSE,0.679354693789463,0.98263152052947
"GPRC6A",-0.0165506505913756,11786,FALSE,0.47924907984707,0.962613387123402
"SLC11A1",-0.0165511541907406,11787,FALSE,0.855030472686746,0.993371139928155
"FAM78A",-0.0165635160280195,11788,FALSE,0.833697701167588,0.993371139928155
"OR2Y1",-0.0165702932622457,11789,FALSE,0.0815368060408341,0.961953958507263
"CHRM5",-0.0165731316484245,11790,FALSE,0.33376363536066,0.961953958507263
"OR2C3",-0.0165735577933212,11791,FALSE,0.611969748065843,0.974932181681848
"PPIB",-0.0165873431009285,11792,FALSE,0.854620583270129,0.993371139928155
"OR4L1",-0.0166092632062854,11793,FALSE,0.126968408870091,0.961953958507263
"TNFSF8",-0.0166119110753326,11794,FALSE,0.786119782734502,0.988741473863441
"CLDN10",-0.0166206246281922,11795,FALSE,0.857209671861793,0.993371139928155
"LMO3",-0.0166249432244598,11796,FALSE,0.839861886940575,0.993371139928155
"TMEM126A",-0.0166268841291535,11797,FALSE,0.800559434809766,0.988741473863441
"CFAP99",-0.0166462293104915,11798,FALSE,0.573692088489798,0.973952866602945
"RTP3",-0.0166464513431227,11799,FALSE,0.814036287625055,0.990022694949667
"CD226",-0.016648977156677,11800,FALSE,0.670644807016336,0.982112758884219
"CSHL1",-0.0166521387151296,11801,FALSE,0.127847027389189,0.961953958507263
"OR2B3",-0.0166597078046126,11802,FALSE,0.183487828073025,0.961953958507263
"GUCA2A",-0.0166693786132024,11803,FALSE,0.719246120889243,0.98595061929778
"RXFP2",-0.0166721401891031,11804,FALSE,0.350182862914447,0.961953958507263
"SEC31A",-0.0166730215483426,11805,FALSE,0.800755820092035,0.988741473863441
"CCR2",-0.0166784602393436,11806,FALSE,0.855077018469028,0.993371139928155
"CRIM1",-0.0167023195348759,11807,FALSE,0.872907369954216,0.995379202197669
"TTC1",-0.0167033330396578,11808,FALSE,0.758942251955189,0.988070096138049
"AWAT1",-0.0167057798134362,11809,FALSE,0.409157051917731,0.962613387123402
"MCM3",-0.0167096395564599,11810,FALSE,0.819051253465774,0.992146075875379
"PLS3",-0.016715347137497,11811,FALSE,0.897184210209414,0.995687038583709
"CHRFAM7A",-0.0167202759846015,11812,FALSE,0.130643748435779,0.961953958507263
"NXNL1",-0.0167225062581062,11813,FALSE,0.384710529214566,0.961953958507263
"BTF3L4",-0.016723723757897,11814,FALSE,0.779448786497942,0.988741473863441
"COL6A5",-0.0167390875401274,11815,FALSE,0.343784905911624,0.961953958507263
"OR2A12",-0.016740358256259,11816,FALSE,0.345190494590197,0.961953958507263
"MTF2",-0.0167409984643507,11817,FALSE,0.759966054161066,0.988070096138049
"RABL2B",-0.0167446451211077,11818,FALSE,0.750579266840908,0.988070096138049
"PRR4",-0.0167481639712069,11819,FALSE,0.836557266874633,0.993371139928155
"TDO2",-0.0167619258922918,11820,FALSE,0.933850639708334,0.996624672772691
"FAM131C",-0.01676787584473,11821,FALSE,0.657635302633539,0.981791940588791
"PRPSAP1",-0.016782700382159,11822,FALSE,0.757239905267133,0.988070096138049
"FAAP24",-0.0167878694539179,11823,FALSE,0.848113967884998,0.993371139928155
"WASHC2A",-0.016788335242667,11824,FALSE,0.820194738158038,0.992395150789491
"NCR1",-0.0167940910130432,11825,FALSE,0.586005375648436,0.974889403904491
"RUNDC1",-0.0168033477645713,11826,FALSE,0.793579756463799,0.988741473863441
"DUSP11",-0.0168070472669712,11827,FALSE,0.75311740967943,0.988070096138049
"KLHL10",-0.0168146589812548,11828,FALSE,0.443036418998904,0.962613387123402
"CDH20",-0.0168208191445847,11829,FALSE,0.614358044212208,0.975717644309519
"CSRNP2",-0.0168265156645342,11830,FALSE,0.772343688240418,0.988741473863441
"C19orf38",-0.0168276838378026,11831,FALSE,0.863783623388744,0.993878004761333
"FNDC7",-0.0168369040006386,11832,FALSE,0.338419688494737,0.961953958507263
"SLC38A3",-0.0168489979243326,11833,FALSE,0.882079135506769,0.995430762001019
"CGB2",-0.0168529412747981,11834,FALSE,0.0672878323832476,0.961953958507263
"C12orf71",-0.0168530664199891,11835,FALSE,0.47763324668865,0.962613387123402
"CYB5RL",-0.016856833981334,11836,FALSE,0.715164419086207,0.985753432058228
"GRM1",-0.016860033315552,11837,FALSE,0.184469063184533,0.961953958507263
"TBC1D2",-0.0168607084522172,11838,FALSE,0.831451355709218,0.993371139928155
"OR2T33",-0.0168641169322566,11839,FALSE,0.211663777271385,0.961953958507263
"MRPL15",-0.0168676595879287,11840,FALSE,0.844605248440372,0.993371139928155
"ORMDL3",-0.0168683969804917,11841,FALSE,0.828061745910921,0.993371139928155
"HGH1",-0.0168713192341725,11842,FALSE,0.836679918464498,0.993371139928155
"MFRP",-0.0168720139233495,11843,FALSE,0.0156114533343009,0.81761636335792
"SCP2D1",-0.0168816666670635,11844,FALSE,0.240097806108362,0.961953958507263
"RNASE10",-0.0168818449814905,11845,FALSE,0.281336240010633,0.961953958507263
"OR10H2",-0.0168867628040803,11846,FALSE,0.350432261029978,0.961953958507263
"FAM151A",-0.0168934876063694,11847,FALSE,0.547043299997891,0.972817794316773
"PRAMEF17",-0.0168966057952913,11848,FALSE,0.367438866004731,0.961953958507263
"AREG",-0.0168967974132604,11849,FALSE,0.888754772556975,0.995443154842405
"SETD4",-0.0169044972262744,11850,FALSE,0.725283308857995,0.98595061929778
"TPH2",-0.0169054251923475,11851,FALSE,0.101136630243939,0.961953958507263
"OR9A2",-0.0169065468721552,11852,FALSE,0.292758163141182,0.961953958507263
"HCRTR1",-0.0169094209085973,11853,FALSE,0.380904928056956,0.961953958507263
"AMBP",-0.0169102657598458,11854,FALSE,0.93568406030614,0.996624672772691
"ALX3",-0.0169116342069415,11855,FALSE,0.423786444850189,0.962613387123402
"MOGAT3",-0.0169353035874021,11856,FALSE,0.579333663702291,0.974889403904491
"MACROD1",-0.0169505279283761,11857,FALSE,0.879579059994136,0.995379202197669
"C7orf33",-0.0169510409230482,11858,FALSE,0.220271969721297,0.961953958507263
"IQCF2",-0.0169584988615351,11859,FALSE,0.0870231206762648,0.961953958507263
"LRRC3C",-0.0169696321484362,11860,FALSE,0.313540924914172,0.961953958507263
"BABAM1",-0.0169861688226125,11861,FALSE,0.809757914244086,0.988741473863441
"ADI1",-0.0169912869006987,11862,FALSE,0.837791081981935,0.993371139928155
"CGB5",-0.0170000230207029,11863,FALSE,0.322538936466651,0.961953958507263
"KCNIP3",-0.0170076535795632,11864,FALSE,0.751150339180526,0.988070096138049
"ARL14",-0.0170079085044086,11865,FALSE,0.537947414164862,0.971231526571388
"HMOX1",-0.0170098038265403,11866,FALSE,0.903564415812459,0.996396890482989
"ZIM2",-0.0170337580085783,11867,FALSE,0.218496154684708,0.961953958507263
"RHO",-0.0170393016797068,11868,FALSE,0.207189249300693,0.961953958507263
"RFFL",-0.0170397034437233,11869,FALSE,0.804647406752444,0.988741473863441
"ABHD15",-0.0170529005636069,11870,FALSE,0.77513020935268,0.988741473863441
"TLR7",-0.0170544748383494,11871,FALSE,0.778420449958772,0.988741473863441
"OR51A4",-0.0170587009398676,11872,FALSE,0.45521405905916,0.962613387123402
"THAP12",-0.0170674928654413,11873,FALSE,0.806485487766697,0.988741473863441
"YIPF2",-0.0170680683063589,11874,FALSE,0.804799809535024,0.988741473863441
"CMTM1",-0.0170695459725586,11875,FALSE,0.737467957187861,0.986318354041964
"PLSCR5",-0.0170701382007636,11876,FALSE,0.18613296000899,0.961953958507263
"OR4D1",-0.017089133456994,11877,FALSE,0.174786804970898,0.961953958507263
"STX11",-0.0171111934002736,11878,FALSE,0.814564939741206,0.990322364863012
"LYZL2",-0.0171210930823415,11879,FALSE,0.537961566187663,0.971231526571388
"WWP1",-0.017124419035647,11880,FALSE,0.834969021563207,0.993371139928155
"RABGEF1",-0.0171370917808154,11881,FALSE,0.726122946610199,0.98595061929778
"CRYGC",-0.0171495928708169,11882,FALSE,0.427045915048505,0.962613387123402
"DNAH10",-0.0171632882250782,11883,FALSE,0.514714398540088,0.968439994897898
"STK4",-0.0171727039912111,11884,FALSE,0.810956999634493,0.988830725631996
"SLC22A6",-0.0171728052196075,11885,FALSE,0.430571263927807,0.962613387123402
"ENTPD1",-0.0171739685240817,11886,FALSE,0.820479582814098,0.992494599282537
"CST11",-0.0171854111684859,11887,FALSE,0.281339194182819,0.961953958507263
"DUSP21",-0.0171919670256041,11888,FALSE,0.147471055396627,0.961953958507263
"TPR",-0.0171939883304164,11889,FALSE,0.824038029520144,0.993248477138628
"SLC10A1",-0.0171992664432918,11890,FALSE,0.867791752488808,0.994615736889418
"USP17L1",-0.0172131555172518,11891,FALSE,0.318174912683365,0.961953958507263
"KRT8",-0.0172279688585784,11892,FALSE,0.877482427539779,0.995379202197669
"SLF1",-0.0172341924049977,11893,FALSE,0.785554146709373,0.988741473863441
"CLDN6",-0.017241471376615,11894,FALSE,0.340991708444956,0.961953958507263
"ZNF155",-0.0172416232906658,11895,FALSE,0.704881041849366,0.984387797569624
"RIT2",-0.0172464805469136,11896,FALSE,0.394822774673327,0.962613387123402
"SYNPR",-0.0172479898992114,11897,FALSE,0.325627436922727,0.961953958507263
"SSMEM1",-0.0172539981735318,11898,FALSE,0.279647066219951,0.961953958507263
"CDH9",-0.0172588961446856,11899,FALSE,0.0823807711098298,0.961953958507263
"C16orf78",-0.0172604699953395,11900,FALSE,0.316125502582639,0.961953958507263
"KRT5",-0.0172631894948156,11901,FALSE,0.944062766587272,0.996725389280917
"HEMK1",-0.0172635361410929,11902,FALSE,0.760883324915681,0.988070096138049
"SUSD6",-0.0172755926664752,11903,FALSE,0.843103899094357,0.993371139928155
"RSPH6A",-0.017282384709772,11904,FALSE,0.241130794894396,0.961953958507263
"TOM1",-0.0172887193532949,11905,FALSE,0.788511646319781,0.988741473863441
"SPRR4",-0.0172938670301902,11906,FALSE,0.346418412873703,0.961953958507263
"KRTAP12-4",-0.017298491156897,11907,FALSE,0.19359822993898,0.961953958507263
"HIPK4",-0.0173083082411105,11908,FALSE,0.316171221792114,0.961953958507263
"ARHGEF10",-0.0173158945519407,11909,FALSE,0.739357002578037,0.98671061370522
"ZNF559",-0.0173248297929689,11910,FALSE,0.7213191474758,0.98595061929778
"FAM114A1",-0.0173423563474842,11911,FALSE,0.8194064030298,0.99215631968102
"OR2A1",-0.0173469397266913,11912,FALSE,0.494022720876259,0.965346771222386
"TBC1D21",-0.0173483886391156,11913,FALSE,0.275456689949875,0.961953958507263
"TBPL2",-0.0173569517151277,11914,FALSE,0.215461641682667,0.961953958507263
"MMS22L",-0.0173572275764052,11915,FALSE,0.71598750064605,0.985753432058228
"E2F2",-0.0173664934731791,11916,FALSE,0.840353273961017,0.993371139928155
"KRTAP10-5",-0.0173669405431404,11917,FALSE,0.332638658192426,0.961953958507263
"CTNND2",-0.0173704237168912,11918,FALSE,0.868025272967361,0.994770398939044
"JAM3",-0.0173719006326696,11919,FALSE,0.875438253638017,0.995379202197669
"KRTAP13-1",-0.0173830626732651,11920,FALSE,0.305130405678868,0.961953958507263
"GRIN2A",-0.0173932689392984,11921,FALSE,0.299832509336859,0.961953958507263
"RHBDD3",-0.0174066749531709,11922,FALSE,0.834208026086716,0.993371139928155
"ZMYM3",-0.0174143218898579,11923,FALSE,0.80519504238519,0.988741473863441
"OR2T35",-0.0174233983435441,11924,FALSE,0.417839251485845,0.962613387123402
"ASGR2",-0.017429135205594,11925,FALSE,0.887949126165514,0.995443154842405
"C19orf25",-0.0174296789727473,11926,FALSE,0.776885195756396,0.988741473863441
"WTAP",-0.017466220462782,11927,FALSE,0.743928086908105,0.987904232899193
"PLEKHH1",-0.0174733714818269,11928,FALSE,0.901666259140863,0.99632022454381
"MMD2",-0.0174892048818748,11929,FALSE,0.348300072665745,0.961953958507263
"ALPP",-0.0174973363501875,11930,FALSE,0.378758952431985,0.961953958507263
"NUP93",-0.0175029916975959,11931,FALSE,0.828924765408144,0.993371139928155
"NDUFB5",-0.0175058511090134,11932,FALSE,0.808757622662604,0.988741473863441
"CCR9",-0.0175108557446146,11933,FALSE,0.31972469017607,0.961953958507263
"ALKBH1",-0.0175290538131585,11934,FALSE,0.663494893840349,0.981791940588791
"C1orf185",-0.0175314590812687,11935,FALSE,0.267604799468083,0.961953958507263
"OR2A5",-0.0175411988857849,11936,FALSE,0.344654694714204,0.961953958507263
"CCDC96",-0.0175502292695398,11937,FALSE,0.775407165832866,0.988741473863441
"SDF2",-0.0175562985876647,11938,FALSE,0.787640658833627,0.988741473863441
"ERVW-1",-0.0175579153297875,11939,FALSE,0.472644217051943,0.962613387123402
"PNPLA3",-0.017565777175782,11940,FALSE,0.697861360375281,0.982941951275926
"CCDC38",-0.0175705279954427,11941,FALSE,0.186538576402813,0.961953958507263
"UFSP2",-0.0175767000451028,11942,FALSE,0.746035228876804,0.987904232899193
"PIWIL3",-0.0175770244558439,11943,FALSE,0.140775328172118,0.961953958507263
"OR11H12",-0.0175833202038511,11944,FALSE,0.391445699790072,0.962212607637561
"CDKL1",-0.01759696741782,11945,FALSE,0.668901914481878,0.982112758884219
"ZNF16",-0.0176002986080075,11946,FALSE,0.74833590294691,0.987959103717136
"UBTD2",-0.0176025604484766,11947,FALSE,0.757289374394059,0.988070096138049
"ABCC9",-0.0176047109598183,11948,FALSE,0.823849821704976,0.993201271685324
"NCR2",-0.0176085333353005,11949,FALSE,0.257131790841055,0.961953958507263
"GPR25",-0.0176092546647103,11950,FALSE,0.51325408184702,0.968247522012059
